Titulo,Serviço,Grupo,Ação,Avaliação,Publicação,Localidade,Matriz de Achados?,a. Questões de Auditoria,b. Subquestões de Auditoria,c. Descrição sumária,d. Critério (O que deveria ser),e. Condição ou situação encontrada (O que é) [achados],f. Evidências,g. Informação extraída das evidências,h. Causas,i. Efeitos,j. Boas Práticas,k. Recomendações,l. Benefícios esperados,m. Manifestação,n. Conclusões
Relatório de Auditoria Anual de Contas nº 201800861 - SESI-DR/GO - exercício de 2017,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,12/21/2018,Goiânia/GO,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201405438 - Universidade Federal do ABC,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/21/2018,Santo André/SP,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201800001 - Instituto Evandro Chagas - Exercício de 2017,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,12/21/2018,Ananindeua/PA,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201315366 - IFPR,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/21/2018,Curitiba/PR,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
Relatório de Auditoria nº 201800030 - DNIT/SC,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/21/2018,Florianópolis/SC,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
Relatório nº 201603449 - Associação para Crianças e Adolescentes com Câncer (TUCCA),Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/21/2018,São Paulo/SP,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
Relatório de Auditoria nº 201600058- Senar- Administração Regional no Rio de Janeiro,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/21/2018,Rio de Janeiro/RJ,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
Relatório de Auditoria nº 201315486 - Universidade Federal do Paraná,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/21/2018,Curitiba/PR,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
RDE nº 201700203 - Secretaria Estadual de Educação/PI - Apoio ao Desenvolvimento da Educação Básica no Município de São Miguel da Baixa Grande,Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,12/28/2018,São Miguel da Baixa Grande/PI,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
Relatório nº 201800271 - Município de Pedra/PE - Promoção da Assistência Farmacêutica e Insumos Estratégicos na Atenção Básica em Saúde,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Pedra/PE,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria nº 201505366 - DEPARTAMENTO REGIONAL DO SENAI/RJ,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Rio de Janeiro/RJ,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1
Relatório nº 201702106 - HOSPITAL MARIO KROEFF - Estruturação de Unidades de Atenção Especializada em Saúde,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Rio de Janeiro/RJ,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
Relatório nº 201500001 - Secretaria de Desenvolvimento Regional - Programa Água para Todos no estado do Ceará,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Fortaleza/CE,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria nº 201317662 - Fundação Nacional de Saúde,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Vitória/ES,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201317661 - Fundação Nacional de Saúde,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Vitória/ES,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
Relatório nº 201702070 - Associação Evangélica Beneficente Espírito Santense - AEBES - Atenção à Saúde da População para Procedimentos em Média e Alta Complexidade,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Vila Velha/ES,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1
"Relatório de Avaliação dos Resultados da Gestão nº 201702585 - Instituto Federal de Educação, Ciência e Tecnologia Fluminense - IFF",Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Campos dos Goytacazes/RJ,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
Relatório de Avaliação dos Resultados da Gestão nº 201702559 - COLEGIO PEDRO II,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Rio de Janeiro/RJ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"RDE nº 201409646 - PM de Quixadá/CE - Espaços Integrados de Esporte, Cultura, Lazer e Serviços Públicos",Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,12/28/2018,Quixadá/CE,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
Relatório de Auditoria nº 201800086 - SESCOOP/SE,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Aracaju/SE,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
"Relatório de Auditoria nº 201317686 - Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Manaus/AM,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
"Relatório de Auditoria n.º 201700167 - Superintendência Federal de Agricultura, Pecuária e Abastecimento/PA",Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Belém/PA,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
Relatório nº 201800162 - Governadoria Casa Civil - Atenção à Saúde da População para procedimentos em Média e Alta Complexidade,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Porto Velho/RO,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
Relatório de Avaliação dos Resultados da Gestão nº 201702539 - SESC/SE,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Aracaju/SE,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
Relatório nº 201800143 - Secretaria de Estado de Saúde do Acre - Fortalecimento do Sistema Único de Saúde (SUS) / Atenção à Saúde da População para Procedimentos em Média e Alta Complexidade,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Rio Branco/AC,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
"Relatório de Auditoria nº 201603469 - Montenegro e Raman Produção, Imagem e Marketing S/S Ltda - EPP",Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Rio de Janeiro/RJ,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
Relatorio n.º 201800026 SES-PE AEPG PNCC - Desconto Teto MAC,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Recife/PE,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria nº 201600045- Sesi- Departamento Regional do Estado do Rio de Janeiro,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Rio de Janeiro/RJ,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201600163 - PM Niterói/RJ,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Niterói/RJ,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria nº 201204335- Instituto Nacional de Tecnologia- MCT,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Rio de Janeiro/RJ,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
Relatório nº 201801818 - Serra/ES - Apoio à Alimentação Escolar na Educação Básica - PNAE,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Serra/ES,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
Relatório nº 201407680 - Instituto Afonso Linares Prado - SEALP/ES - AEPG da Qualificação Profissional,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Brejetuba/ES,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
Relatório nº 89 - Regime Especial de Tributação do Programa Nacional de Banda Larga para Implantação de Redes de Telecomunicações (REPNBL - Redes),Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,12/28/2018,Brasília/DF,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1
Relatório nº 201800103 - Secretaria Municipal de Saúde de Curitiba - Atenção à Saúde da População para Procedimentos em Média e Alta Complexidade,Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,1/20/2019,Igaci/AL,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
Relatório nº 201702063 - Associação Hospitalar de Proteção à Infância Dr. Raul Carneiro - AHPIDRC - Atenção à Saúde da População para Procedimentos de Média e Alta Complexidade,Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,1/20/2019,Pimenteiras/PI,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
"Relatório de Avaliação dos Resultados da Gestão nº 201702562-Instituto Federal de Educação, Ciência e Tecnologia de Alagoas",Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/20/2019,Maceió/AL,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
Relatório nº 201800168 - Secretaria Municipal de Saúde - Média e Alta Complexidade no SUS,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/20/2019,Teresina/PI,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
RDE nº 201700335 - Reforma e Ampliação da Escola Agrotécnica,Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,1/20/2019,São Miguel do Tapuio/PI,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
Relatório de Auditoria Anual de Contas nº 201800628 - UFOPA - exercício de 2017,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,1/20/2019,Santarém/PA,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201800628 - IFPA - exercício de 2017,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,1/20/2019,Belém/PA,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
Relatório nº 201702086 - IMIP-PE - Programa Nacional de Apoio à Atenção Oncológica (PRONON),Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/20/2019,Recife/PE,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
Relatório de Auditoria Anual de Contas nº 201800418 - Coren/BA - exercício de 2017,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,1/20/2019,Salvador/BA,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201600057- Senar- Administração Regional no Rio de Janeiro,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/20/2019,Rio de Janeiro/RJ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Relatório nº 201702033 - PM de São Bernardo do Campo/SP - Implantação e Modernização de Infraestrutura para o Esporte Recreativo e de Lazer,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/22/2019,Brasília/DF,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
Relatório nº 201700927 - Secretaria de Estado da Saúde no Paraná - Atenção à Saúde da População para Procedimentos de Média e Alta Complexidade,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/22/2019,Curitiba/PR,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
Relatório de Auditoria Anual de Contas nº 201800135 - Hospital Nossa Senhora da Conceição (HNSC) - exercício de 2017,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,1/22/2019,Porto Alegre/RS,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201801513 - SENASP,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/22/2019,Brasília/DF,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1
Relatório de Auditoria Anual de Contas nº 201800620 - Fundação Universidade Federal de Mato Grosso do Sul - exercício de 2017,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,1/22/2019,Campo Grande/MS,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201801391 - Ministério dos Direitos Humanos,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/22/2019,Brasília/DF,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1
Relatório nº 201800550 - Secretaria Municipal de Saúde de São Paulo - Atenção à Saúde da População para Procedimentos em Média e Alta Complexidade,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/22/2019,São Paulo/SP,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
RDE nº 201801169 - Hospital Universitário - Júlio Müller (UFMT),Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,1/22/2019,Cuiabá/MT,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
"Relatório nº 201504908 - Fundo Municipal de Saúde - Regulação, Controle e Avaliação da Atenção à Saúde",Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/22/2019,Florianópolis/SC,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
Relatório nº 201504212 - Município de Florianópolis - Construção e Ampliação de Unidades Básicas de Saúde,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/22/2019,Florianópolis/SC,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
RDE nº 201801228 - Departamento de Logística - Ministério da Saúde,Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,1/22/2019,Brasília/DF,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1
Relatório nº 201800164 - Secretaria Estadual de Saúde/SC - Atenção à Saúde da População para Procedimentos em Média e Alta Complexidade,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/22/2019,Florianópolis/SC,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria nº 201411238 - Universidade Federal de São Paulo,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/24/2019,São Paulo/SP,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201410751 - Universidade Federal de São Paulo,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/24/2019,São Paulo/SP,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
Relatório de Avaliação dos Resultados da Gestão nº 201603268 - Instituto Federal de Educação Ciência e Tecnologia do Paraná - IFPR,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/24/2019,Curitiba/PR,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
Relatório nº 201800158 - Secretaria Municipal de Saúde de Maceió/AL - AEPG Política Nacional de Controle e Combate ao Câncer,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/24/2019,Maceió/AL,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
Relatório nº 201800042 - Fundo Municipal de Saúde de Maceió/AL - AEPG Fiscalização de Desconto do Teto MAC,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/24/2019,Maceió/AL,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
RDE nº 201701554 - PM de Cotia/SP - Implantação de Espaços Públicos de Esporte e Lazer - Praça do Esporte,Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,1/24/2019,Cotia/SP,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria nº 201315369 - IFPR,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/24/2019,Curitiba/PR,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Relatório de Auditoria nº 201604582 - SENAC/RJ,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/24/2019,Rio de Janeiro/RJ,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
RDE nº 00206.000168/2015-01 - Secretaria de Polítics Públicas de Emprego - Pagamento de Seguro-Desemprego a Pescador Artesanal,Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,1/24/2019,Fortaleza/CE,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
Relatório de Auditoria nº 201503941 - Hospital das Clínicas - Universidade Federal do Paraná,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/24/2019,Curitiba/PR,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201700540 - Unila,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/24/2019,Curitiba/PR,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201800859 - SESI-DR/TO - exercício de 2017,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,1/24/2019,Palmas/TO,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório nº 201702033 - PM de São Bernardo do Campo/SP - Implantação e Modernização de Infraestrutura para o Esporte Recreativo e de Lazer,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/27/2019,Campinas/SP,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Relatório de Avaliação dos Resultados da Gestão nº 201800116 - Secretaria de Defesa Agropecuária,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/27/2019,Brasília/DF,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"Relatório de Avaliação dos Resultados da Gestão nº 201412566 - Superintendência Federal de Agricultura, Pecuária e Abastecimento no Estado de São Paulo",Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/27/2019,São Paulo/SP,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
"Relatório de Auditoria nº 201204141 - Superintendência Federal de Agricultura, Pecuária e Abastecimento no Estado de São Paulo",Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/27/2019,São Paulo/SP,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
Relatório de Avaliação - Fundo Constitucional do Distrito Federal - Exercício 2017,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,1/27/2019,Brasília/DF,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1
"Relatório de Avaliação dos Resultados da Gestão nº 201800175 - Superintendência Federal de Agricultura, Pecuária e Abastecimento - Rio Grande do Sul (SFA/RS)",Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/27/2019,Porto Alegre/RS,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
Relatório de Auditoria Anual de Contas nº 201800010 - Funasa/Suest-MT - Exercício 2017,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,1/27/2019,Cuiabá/MT,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
Relatório de Auditoria Anual de Contas nº 201800130 - Núcleo Estadual do Ministério da Saúde/TO - exercício 2017,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,1/27/2019,Palmas/TO,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1
Relatório de Auditoria Anual de Contas nº 201800946 - Ministério da Fazenda - exercício de 2017,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,2/6/2019,Brasília/DF,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
Relatório de Auditoria nº 201702184 - Instituto Nacional do Seguro Social - INSS,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,2/7/2019,Brasília/DF,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
Relatório nº 201701092 - Secretaria de Estado de Esporte e Lazer do Espírito Santo - Projeto Futebol em Terras Capixabas,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,2/7/2019,Vitória/ES,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria Anual de Contas nº 201801139 - Polícia Civil do Distrito Federal - Exercício 2017,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,2/7/2019,Brasília/DF,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
Relatório de Auditoria nº 201505898 - UNIVERSIDADE FEDERAL DO RIO DE JANEIRO - UFRJ,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,2/7/2019,Rio de Janeiro/RJ,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
"Relatório de Auditoria n. 201405597 - Instituto Federal de Educação, Ciência e Tecnologia - Rio de Janeiro",Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,2/7/2019,Nilópolis/RJ,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
